datetime,temperature,humidity,wind_speed,general_diffuse_flows,diffuse_flows,zone_1_power_consumption,zone_2_power_consumption,zone_3_power_consumption
2017-01-31 03:20:00,16.37,76.9,1.5924951917037884,-2.7181005369557116,-2.375155785828881,22517.46835,13681.45897,14307.46988
2017-01-31 03:30:00,16.27,78.0,1.5924951917037884,-2.7806208939370456,-2.3025850929940455,22371.64557,13597.56839,14191.80723
2017-01-31 03:40:00,16.15,78.9,1.5924951917037884,-2.900422093749666,-2.071473372030659,22189.36709,13517.32523,14191.80723
2017-01-31 03:50:00,16.23,78.6,1.5924951917037884,-4.017383521085972,-2.1037342342488805,22201.51899,13644.9848,14151.3253
2017-01-31 04:00:00,16.26,78.4,1.5920882740989872,-2.563949857128453,-2.375155785828881,22195.44304,13283.89058,14070.36145
2017-01-31 04:10:00,16.09,79.8,1.5924951917037884,-2.900422093749666,-2.375155785828881,21982.78481,13338.60182,14139.75904
2017-01-31 04:20:00,16.14,79.4,1.5920882740989872,-3.4112477175156566,-2.2256240518579173,22092.1519,13404.25532,14186.0241
2017-01-31 04:30:00,16.26,77.9,1.5916811908448414,-3.649658740960655,-2.1037342342488805,22237.97468,13422.4924,14139.75904
2017-01-31 04:40:00,15.97,78.5,1.5920882740989872,-2.8302178350764176,-2.2633643798407643,22128.60759,13448.02432,14157.10843
2017-01-31 04:50:00,16.07,77.6,1.2806508259450085,-3.036554268074246,-1.8578992717326,22183.29114,13561.09422,14099.27711
2017-01-31 05:00:00,16.25,76.8,1.5914775870571074,-4.017383521085972,-2.6036901857779675,22213.67089,13692.40122,14180.24096
2017-01-31 05:10:00,16.23,76.8,1.5922917535991299,-2.900422093749666,-2.375155785828881,22225.82278,13655.92705,14411.56627
2017-01-31 05:20:00,16.19,76.9,1.5918847531865112,-2.617295837833746,-2.198225077669803,22608.60759,13969.60486,14417.3494
2017-01-31 05:30:00,16.08,76.9,1.5920882740989872,-3.036554268074246,-2.2256240518579173,22778.73418,14119.14894,14405.78313
2017-01-31 05:40:00,16.22,76.3,1.5916811908448414,-3.2968373663379125,-2.1286317858706076,22894.17722,14407.29483,14613.9759
2017-01-31 05:50:00,16.09,76.3,1.5920882740989872,-3.036554268074246,-2.6036901857779675,24255.18987,14844.9848,15157.59036
2017-01-31 06:00:00,15.93,96.78253814570954,1.5924951917037884,-3.2188758248682006,-1.7897614665653818,24473.92405,15067.4772,15093.9759
2017-01-31 06:10:00,16.2,76.7,1.5914775870571074,-2.900422093749666,-2.2633643798407643,24893.16456,15107.59878,14984.09639
2017-01-31 06:20:00,16.25,72.9,1.5914775870571074,-3.4112477175156566,-2.3025850929940455,25111.89873,14976.29179,14833.73494
2017-01-31 06:20:00,16.25,72.9,1.5914775870571074,-3.4112477175156566,-2.3025850929940455,25111.89873,14976.29179,14833.73494
2017-01-31 06:30:00,16.17,72.6,1.5914775870571074,-4.017383521085972,-2.1037342342488805,24996.4557,15001.82371,14694.93976
2017-01-31 06:40:00,16.26,72.6,1.5916811908448414,-3.2968373663379125,-2.2256240518579173,24716.96203,14553.19149,14596.62651
2017-01-31 06:50:00,16.2,73.1,1.5916811908448414,-3.4112477175156566,-2.198225077669803,23890.63291,14229.3617,14029.87952
2017-01-31 07:00:00,16.13,73.7,1.5926985884298024,-2.9759296462578115,-2.071473372030659,23027.8481,13652.27964,13220.24096
2017-01-31 07:10:00,15.99,76.5,1.5920882740989872,-3.649658740960655,-1.8578992717326,22432.40506,13601.21581,12225.54217
2017-01-31 07:20:00,15.46,80.2,1.5926985884298024,-2.563949857128453,-2.3434070875143007,22043.5443,13469.90881,12425.03614
2017-01-31 07:30:00,14.89,82.8,1.593714951968864,-2.396895772465287,-2.3434070875143007,22067.8481,13520.97264,11016.86747
2017-01-31 07:40:00,14.53,82.6,1.5939181007760634,-2.513306124309698,-2.198225077669803,22225.82278,13510.0304,10999.51807
2017-01-31 07:50:00,14.54,80.8,1.5941212083222072,-2.563949857128453,-2.071473372030659,22620.75949,13572.03647,10918.55422
2017-01-31 08:00:00,14.78,79.8,1.593714951968864,-1.4188175528254507,-1.3783261914707137,23246.58228,14130.09119,11311.80723
2017-01-31 08:10:00,14.8,96.70744150499706,1.5929019437940009,0.05638033343610769,0.13976194237515863,23993.92405,14440.12158,11624.09639
2017-01-31 08:20:00,14.74,73.1,1.5924951917037884,1.5503246479415937,1.5344988257696066,24893.16456,14943.46505,11994.21687
2017-01-31 08:30:00,14.67,71.4,1.5926985884298024,2.710048203764883,2.717340248009303,25221.26582,15461.39818,11780.24096
2017-01-31 08:30:00,14.67,71.4,1.5926985884298024,2.710048203764883,2.717340248009303,25221.26582,15461.39818,11780.24096
2017-01-31 08:40:00,14.73,71.6,1.5914775870571074,3.6873783279876693,3.686125665917315,25986.83544,15815.19757,11907.46988
2017-01-31 08:50:00,15.07,67.62,1.5916811908448414,3.9265174515785985,3.8956903508072482,26521.51899,16147.11246,12289.15663
2017-01-31 09:00:00,15.39,60.78,1.5926985884298024,4.788324729085938,4.79081953287472,27530.12658,16705.16717,12792.28916
2017-01-31 09:10:00,15.61,58.21,1.5926985884298024,5.358941988364472,5.36970736263471,28429.36709,17062.61398,13457.3494
2017-01-31 09:20:00,15.87,57.68,1.5933085305042167,5.460010955546024,5.459159891664867,28927.59494,17493.00912,13671.3253
2017-01-31 09:30:00,15.66,61.55,1.593714951968864,5.831002324666921,4.7171282313966145,29273.92405,17927.05167,13972.04819
2017-01-31 09:40:00,15.43,64.15,1.5926985884298024,5.916202062607435,4.717081904677151,29753.92405,18164.13374,14174.45783
2017-01-31 09:50:00,15.18,66.36,1.5924951917037884,5.800606659291741,4.7171593518554396,30124.55696,18550.75988,14642.89157
2017-01-31 10:00:00,14.99,69.46,1.5920882740989872,5.365976015021851,5.332235584751498,30798.98734,18951.97568,14799.03614
2017-01-31 10:10:00,15.03,69.53,1.5916811908448414,4.794963757620747,4.74493212836325,31473.41772,19065.04559,15070.84337
2017-01-31 10:20:00,15.19,70.1,1.590866526848665,4.839451481712757,4.791649752930709,32038.48101,19294.83283,15307.95181
2017-01-31 10:30:00,15.38,69.16,1.5912739418064292,4.275276264727001,4.257030144499196,40636.623931940885,19623.1003,15539.27711
2017-01-31 10:40:00,15.47,68.49,1.5920882740989872,4.492001487882454,4.493120682179469,32779.74684,20126.44377,15735.90361
2017-01-31 10:50:00,15.38,69.19,1.5920882740989872,4.275276264727001,4.248352374701448,33399.49367,19958.66261,15926.74699
2017-01-31 11:00:00,15.41,96.8296860670194,1.5918847531865112,4.855928904335275,4.841822087327094,33429.87342,20494.83283,16279.51807
2017-01-31 11:10:00,15.63,66.29,1.5922917535991299,4.997887721273753,4.983606621708336,33624.3038,20728.26748,16320.0
2017-01-31 11:20:00,15.91,96.91526846978361,1.5924951917037884,5.122176668829163,5.099866427824199,33867.34177,20447.41641,16267.95181
2017-01-31 11:30:00,15.87,66.09,1.5920882740989872,4.8178592793984425,4.794963757620747,34705.82278,20739.20973,16620.72289
2017-01-31 11:40:00,15.95,66.86,1.5920882740989872,4.382026634673881,4.3476939555933765,35058.22785,20877.81155,16840.48193
2017-01-31 11:50:00,15.96,68.32,1.5920882740989872,4.429625613473161,4.409155302062135,34857.72152,21020.06079,16707.46988
2017-01-31 12:00:00,15.85,72.4,1.5912739418064292,4.522874943261261,4.535820107853298,34724.05063,21151.36778,16782.6506
2017-01-31 12:10:00,15.6,73.4,1.5912739418064292,5.198497031265826,5.170483995038151,35137.21519,21023.70821,16909.87952
2017-01-31 12:20:00,15.82,72.0,1.5914775870571074,4.7808027546312495,4.768139014266231,34869.87342,21330.09119,16886.74699
2017-01-31 12:30:00,16.0,71.9,1.5910702550759155,5.161924741642482,5.11739483066779,35070.37975,21304.55927,16979.27711
2017-01-31 12:40:00,16.05,72.1,1.5910702550759155,4.771531723203316,4.765586907393996,35112.91139,21330.09119,17204.81928
2017-01-31 12:50:00,16.09,72.8,1.5920882740989872,4.951592753462473,4.960043507980195,34863.79747,21497.87234,17274.21687
2017-01-31 12:50:00,16.09,72.8,1.5920882740989872,4.951592753462473,4.960043507980195,34863.79747,21497.87234,17274.21687
2017-01-31 13:00:00,16.13,72.6,1.5912739418064292,4.636668853047462,4.650143551630823,34675.44304,21479.63526,17123.85542
2017-01-31 13:10:00,16.04,74.8,1.5920882740989872,4.702296896718814,4.7104306966455844,35179.74684,21279.02736,17216.38554
2017-01-31 13:20:00,18.742125028504137,81.0,1.5931052578132028,4.547541073151455,4.5591262474866845,35155.44304,21344.68085,17089.15663
2017-01-31 13:30:00,15.2,82.0,1.5935117618838412,4.365643155423357,4.375757021660286,35003.5443,21304.55927,17106.50602
2017-01-31 13:40:00,15.48,81.1,1.5941212083222072,4.581901559048737,4.580877493419047,34815.18987,20976.29179,17123.85542
2017-01-31 13:50:00,15.81,77.5,1.5935117618838412,4.416428061391214,4.4331949212482815,34638.98734,20903.34347,17112.28916
2017-01-31 14:00:00,15.54,80.3,1.5929019437940009,4.312140507209715,4.330733340286331,34353.41772,21107.59878,16875.18072
2017-01-31 14:10:00,14.63,82.3,1.5949332262312186,4.808927023502111,4.833102254034098,34231.89873,21191.48936,16782.6506
2017-01-31 14:20:00,14.77,81.8,1.2683111813610684,4.6491870714048655,4.666265285347902,34080.0,21180.54711,16776.86747
2017-01-31 14:30:00,15.05,77.3,1.5939181007760634,4.891100725401066,4.906015244966153,33830.88608,21147.72036,16724.81928
2017-01-31 14:40:00,15.46,74.6,1.5933085305042167,4.7535901911063645,4.773223770984341,33636.4557,20968.99696,16823.13253
2017-01-31 14:50:00,15.59,71.5,1.5935117618838412,4.881285622068407,4.906755163608864,33612.1519,20939.81763,16724.81928
2017-01-31 15:00:00,15.31,70.7,1.5931052578132028,4.91705694713669,4.935911747900319,34213.67089,21147.72036,16695.90361
2017-01-31 15:10:00,15.62,68.72,1.5931052578132028,4.873669439023098,4.896346147694128,33952.40506,21111.2462,16638.07229
2017-01-31 15:20:00,15.75,68.36,1.5924951917037884,4.749270529961848,4.774068722449905,33168.60759,20852.27964,16834.6988
2017-01-31 15:30:00,15.81,68.36,1.5924951917037884,4.760463070394127,4.782479200958502,32743.29114,20611.55015,16747.95181
2017-01-31 15:40:00,15.87,67.59,1.5926985884298024,4.581901559048737,4.597138014290827,32652.1519,20381.76292,16562.89157
2017-01-31 15:50:00,15.98,65.35,1.5924951917037884,4.472780997942346,4.497584975308154,32731.13924,20316.10942,16476.14458
2017-01-31 15:50:00,15.98,65.35,1.5924951917037884,4.472780997942346,4.497584975308154,32731.13924,20316.10942,16476.14458
2017-01-31 16:00:00,15.78,60.11,1.593714951968864,4.23410650459726,4.272490747605575,32652.1519,20257.75076,16493.49398
2017-01-31 16:10:00,15.62,60.85,1.5931052578132028,4.06009812349351,4.10280864063423,32688.60759,20122.79635,16690.12048
2017-01-31 16:20:00,18.87190716554889,62.85,1.5931052578132028,4.060615409477973,4.109561528026961,32579.24051,19798.17629,16817.3494
2017-01-31 16:30:00,15.54,63.42,1.5933085305042167,4.7664383335842135,4.821087692210561,32390.88608,19706.99088,16759.51807
2017-01-31 16:40:00,15.73,65.15,1.5929019437940009,5.345677937907874,5.43851399704132,32311.89873,19593.92097,16800.0
2017-01-31 16:50:00,15.73,65.09,1.2682018827707593,4.950177325059141,4.9849755473156785,32354.43038,24379.514655909847,16967.71084
2017-01-31 17:00:00,15.55,63.08,1.5935117618838412,4.9684234452869465,5.03760174232607,32433.41772,19564.74164,17146.98795
2017-01-31 17:10:00,15.5,62.22,1.5924951917037884,4.500920164614292,4.545420181582317,32931.64557,19732.5228,17447.71084
2017-01-31 17:20:00,15.35,61.18,1.5924951917037884,3.955274047422461,3.998567606828332,33672.91139,20286.93009,18083.85542
2017-01-31 17:30:00,15.42,57.38,1.5931052578132028,4.390738575275903,4.476199804691132,34973.16456,20979.93921,19095.90361
2017-01-31 17:40:00,15.6,57.44,1.5924951917037884,4.921439715291784,5.0466457316192885,36279.49367,21589.05775,20871.3253
2017-01-31 17:50:00,15.47,58.51,1.5931052578132028,4.405498990859024,4.4953553199808844,38485.06329,23044.3769,23092.04819
2017-01-31 18:00:00,15.19,59.85,1.5933085305042167,3.6524747722201365,3.703768066607687,41097.72152,24652.88754,24260.24096
2017-01-31 18:10:00,15.11,60.78,1.5922917535991299,3.1271990362962967,3.1855258451866466,42610.63291,25502.73556,24948.43373
2017-01-31 18:20:00,15.14,60.68,1.5931052578132028,2.477378383367209,2.5128460184772416,43291.13924,25491.79331,25706.0241
2017-01-31 18:30:00,15.09,61.05,1.5924951917037884,1.6166121161821005,1.6335449877773334,43357.97468,25513.67781,25711.80723
2017-01-31 18:40:00,15.08,61.35,1.5933085305042167,1.0002641656503337,1.002835333274341,43534.17722,25539.20973,25723.37349
2017-01-31 18:50:00,15.04,61.68,1.5931052578132028,5.016104640354083,0.32425505268262117,43254.68354,25575.68389,25659.75904
2017-01-31 19:00:00,14.89,61.92,1.5926985884298024,-0.9861768593383216,-0.7215466550816433,43285.06329,25517.32523,25717.59036
2017-01-31 19:10:00,14.83,61.42,1.5939181007760634,-2.900422093749666,-2.0402208285265546,42993.41772,25630.39514,25873.73494
2017-01-31 19:20:00,14.74,61.18,1.5929019437940009,-2.8302178350764176,-2.0099154790312257,42963.03797,25407.90274,25856.38554
2017-01-31 19:30:00,14.66,60.31,1.5929019437940009,-2.8302178350764176,-2.162823150618887,42786.83544,25400.6079,25636.62651
2017-01-31 19:40:00,14.65,58.98,1.5935117618838412,-3.123565645063876,-2.162823150618887,42458.73418,25305.77508,25648.19277
2017-01-31 19:50:00,14.62,58.21,1.5939181007760634,-2.900422093749666,-2.1286317858706076,42574.17722,25367.78116,25653.9759
2017-01-31 20:00:00,14.63,58.31,1.5926985884298024,-2.617295837833746,-2.1286317858706076,42349.36709,25396.96049,25769.63855
2017-01-31 20:10:00,14.64,57.74,1.5935117618838412,-2.430418464503931,5.283751801868721,43175.6962,25572.03647,26081.92771
2017-01-31 20:20:00,14.67,59.55,1.5939181007760634,-3.123565645063876,-1.987774353154012,43430.88608,25462.61398,26209.15663
2017-01-31 20:30:00,14.66,60.45,1.5933085305042167,-3.2968373663379125,-2.162823150618887,43297.21519,25506.38298,26174.45783
2017-01-31 20:40:00,14.69,61.55,1.5941212083222072,-2.659260036932778,-2.4651040224918206,43133.16456,25240.12158,25891.08434
2017-01-31 20:50:00,14.62,63.12,1.5931052578132028,-3.123565645063876,-2.1037342342488805,42756.4557,25400.6079,25896.86747
2017-01-31 21:00:00,13.8,66.52,1.5929019437940009,-2.563949857128453,-2.2633643798407643,42373.67089,25462.61398,25798.55422
2017-01-31 21:10:00,12.71,69.46,1.593714951968864,-3.4112477175156566,-2.1286317858706076,41966.58228,25422.4924,25734.93976
2017-01-31 21:20:00,12.46,69.96,1.5939181007760634,5.016212519090357,-2.198225077669803,41820.75949,25243.769,25607.71084
2017-01-31 21:30:00,12.55,69.59,1.5939181007760634,-3.2968373663379125,4.713825595905003,41401.51899,25265.6535,25573.01205
2017-01-31 21:40:00,12.44,70.3,1.5945272996983462,-2.513306124309698,-2.1037342342488805,41030.88608,25221.8845,25434.21687
2017-01-31 21:50:00,12.2,71.9,1.5935117618838412,-2.7806208939370456,-2.3025850929940455,40769.62025,24376.037101479924,25017.83133
2017-01-31 22:00:00,11.83,74.4,1.269151790846589,-2.617295837833746,-2.0099154790312257,39864.3038,24620.06079,25035.18072
2017-01-31 22:10:00,11.69,75.2,1.5931052578132028,-3.2188758248682006,-2.0402208285265546,38880.0,24277.20365,24508.91566
2017-01-31 22:20:00,11.72,74.8,1.5939181007760634,-2.513306124309698,-2.2256240518579173,38278.48101,23934.3465,24173.49398
2017-01-31 22:30:00,18.80729015178256,74.2,1.5933085305042167,-2.659260036932778,-2.162823150618887,37883.5443,23500.30395,23820.72289
2017-01-31 22:40:00,11.94,71.7,1.5939181007760634,-2.617295837833746,-2.198225077669803,37190.88608,23193.92097,23363.85542
2017-01-31 22:50:00,12.03,71.4,1.5933085305042167,-2.7181005369557116,-2.375155785828881,36218.73418,22300.30395,22716.14458
2017-01-31 23:00:00,12.05,70.5,1.5924951917037884,-2.7806208939370456,-1.8578992717326,35228.35443,21658.35866,22051.08434
2017-01-31 23:10:00,11.98,71.0,1.5935117618838412,-2.900422093749666,-2.1286317858706076,34426.32911,21235.25836,21449.63855
2017-01-31 23:20:00,11.67,72.3,1.5939181007760634,-2.617295837833746,-2.3025850929940455,33685.06329,20768.38906,20929.15663
2017-01-31 23:30:00,11.56,72.4,1.5926985884298024,-2.617295837833746,-2.2633643798407643,32688.60759,20122.79635,20506.98795
2017-01-31 23:40:00,11.46,71.8,1.593714951968864,-2.659260036932778,-2.071473372030659,31837.97468,19728.87538,19980.72289
2017-01-31 23:50:00,11.47,69.63,1.5935117618838412,-3.036554268074246,-1.8838747581358606,31084.55696,19225.53191,19477.59036
2017-02-01 00:00:00,18.805833061527895,66.26,1.5922917535991299,-2.8302178350764176,-2.1286317858706076,29892.20339,18729.48328,18848.80402
2017-02-01 00:10:00,11.48,66.76,1.593714951968864,-2.900422093749666,-2.501036031717884,29086.77966,18069.30091,18206.23116
2017-02-01 00:20:00,11.43,67.62,1.5939181007760634,-3.540459448995663,-2.071473372030659,28244.74576,17354.40729,17801.00503
2017-02-01 00:30:00,11.42,67.89,1.5939181007760634,-3.540459448995663,4.715301672148333,27793.22034,17212.15805,17563.65829
2017-02-01 00:40:00,11.3,68.02,1.5935117618838412,-2.7806208939370456,-2.419118909249997,27286.77966,16814.58967,17326.31156
2017-02-01 00:50:00,11.38,68.12,1.2690703488909996,-2.659260036932778,-2.551046452292545,26731.52542,16340.42553,17117.90955
2017-02-01 01:00:00,11.4,67.89,1.5926985884298024,-2.563949857128453,-2.198225077669803,26469.15254,16030.39514,16620.0603
2017-02-01 01:10:00,11.61,66.72,1.5922917535991299,-3.2188758248682006,-2.0402208285265546,25877.28814,15669.30091,16290.09045
2017-02-01 01:20:00,11.68,63.38,1.5939181007760634,-3.036554268074246,-2.1037342342488805,25419.66102,15475.98784,16081.68844
2017-02-01 01:30:00,11.52,63.99,1.5933085305042167,-2.900422093749666,-2.2633643798407643,25059.66102,15122.18845,16006.43216
2017-02-01 01:40:00,11.46,63.89,1.5933085305042167,-2.659260036932778,-2.198225077669803,24620.33898,14772.03647,15873.28643
2017-02-01 01:50:00,11.37,63.22,1.593714951968864,-2.7806208939370456,-2.1286317858706076,24284.74576,14633.43465,15387.01508
2017-02-01 02:00:00,11.32,63.15,1.5924951917037884,-3.036554268074246,-2.071473372030659,24016.27119,14323.40426,15114.93467
2017-02-01 02:10:00,11.23,62.45,1.5926985884298024,-2.8302178350764176,-1.6450650900772514,23528.13559,13925.83587,15004.94472
2017-02-01 02:20:00,11.09,62.48,1.5941212083222072,-2.659260036932778,-2.162823150618887,23296.27119,14093.61702,14889.16583
2017-02-01 02:30:00,11.13,61.52,1.593714951968864,-2.430418464503931,-2.198225077669803,23113.22034,13820.06079,14761.80905
2017-02-01 02:40:00,11.17,61.62,1.593714951968864,-2.353878387381596,-1.9310215365615626,23107.11864,13655.92705,14536.0402
2017-02-01 02:50:00,10.77,63.72,1.593714951968864,-2.7806208939370456,-2.2633643798407643,23046.10169,13382.37082,14611.29648
2017-02-01 03:00:00,10.86,63.22,1.5926985884298024,-2.659260036932778,-2.2633643798407643,22704.40678,13345.89666,14582.35176
2017-02-01 03:10:00,11.01,96.98399270657588,1.5933085305042167,-2.7806208939370456,-2.3025850929940455,22631.18644,13568.38906,14593.92965
2017-02-01 03:20:00,10.94,61.32,1.593714951968864,-2.617295837833746,-2.071473372030659,22332.20339,13272.94833,14518.67337
2017-02-01 03:30:00,10.8,61.82,1.5933085305042167,-2.430418464503931,-2.3025850929940455,22222.37288,13331.30699,14501.30653
2017-02-01 03:40:00,10.69,96.84603576049876,1.5933085305042167,-2.7806208939370456,-2.198225077669803,22143.05085,13200.0,14524.46231
2017-02-01 03:50:00,10.59,62.18,1.5939181007760634,-3.2968373663379125,-1.7486999797676082,22124.74576,13232.82675,14541.82915
2017-02-01 04:00:00,10.61,62.05,1.5933085305042167,-3.540459448995663,-2.0099154790312257,22179.66102,13207.29483,14437.62814
2017-02-01 04:10:00,10.56,62.62,1.5939181007760634,-3.2188758248682006,-1.9105430052180221,22149.15254,13094.22492,14385.52764
2017-02-01 04:20:00,10.56,62.68,1.593714951968864,-2.7181005369557116,-2.501036031717884,22179.66102,13083.28267,14402.89447
2017-02-01 04:30:00,10.67,60.45,1.5939181007760634,-2.8302178350764176,-2.2256240518579173,22246.77966,13097.87234,14275.53769
2017-02-01 04:40:00,10.64,59.35,1.5935117618838412,-2.7181005369557116,-1.9589953886039688,22185.76271,13006.68693,14391.31658
2017-02-01 04:50:00,10.64,61.25,1.5935117618838412,-2.563949857128453,-2.3025850929940455,22338.30508,13090.57751,14431.8392
2017-02-01 05:00:00,10.53,61.88,1.593714951968864,-2.7806208939370456,-2.4651040224918206,22454.23729,13225.53191,14420.26131
2017-02-01 05:00:00,10.53,61.88,1.593714951968864,-2.7806208939370456,-2.4651040224918206,22454.23729,13225.53191,14420.26131
2017-02-01 05:10:00,10.56,61.95,1.5943242746240522,-3.4112477175156566,-2.0402208285265546,22387.11864,13375.07599,14553.40704
2017-02-01 05:10:00,10.56,61.95,1.5943242746240522,-3.4112477175156566,-2.0402208285265546,22387.11864,13375.07599,14553.40704
2017-02-01 05:20:00,10.58,61.32,1.5935117618838412,-3.123565645063876,-2.0099154790312257,22356.61017,13561.09422,14536.0402
2017-02-01 05:30:00,10.56,61.01,1.5935117618838412,-2.659260036932778,-2.1286317858706076,22643.38983,13717.93313,14680.76382
2017-02-01 05:40:00,10.44,61.18,1.5939181007760634,-2.8302178350764176,-2.1286317858706076,23040.0,13841.94529,14871.79899
2017-02-01 05:50:00,10.37,60.85,1.5929019437940009,-2.900422093749666,-2.0099154790312257,24181.01695,14815.80547,15358.07035
2017-02-01 06:00:00,10.19,61.62,1.5935117618838412,-3.036554268074246,-1.725971728690052,24534.91525,14750.15198,15132.30151
2017-02-01 06:10:00,10.11,62.22,1.5941212083222072,-2.353878387381596,-2.198225077669803,24663.05085,14826.74772,15057.04523
2017-02-01 06:20:00,10.26,61.45,1.5935117618838412,-2.7181005369557116,-1.7897614665653818,24541.01695,14775.68389,14825.48744
2017-02-01 06:30:00,10.2,60.42,1.5941212083222072,-2.7806208939370456,-2.375155785828881,24235.9322,14637.08207,14622.87437
2017-02-01 06:40:00,10.15,60.58,1.593714951968864,-2.282782465697866,-2.375155785828881,23772.20339,14359.87842,14489.72864
2017-02-01 06:50:00,10.19,60.22,1.5939181007760634,-2.4769384801388235,4.7204417452891505,23131.52542,13736.17021,13829.78894
2017-02-01 07:00:00,10.16,60.38,1.593714951968864,-2.617295837833746,-2.2256240518579173,22228.47458,13681.45897,12984.60302
2017-02-01 07:10:00,10.14,60.42,1.5941212083222072,-2.513306124309698,-2.198225077669803,20855.59322,13382.37082,11994.69347
2017-02-01 07:20:00,10.09,60.62,1.5929019437940009,-2.900422093749666,-1.8140050781753747,20513.89831,13444.3769,11195.8191
2017-02-01 07:30:00,10.02,61.12,1.5933085305042167,-2.430418464503931,-2.3434070875143007,20648.13559,13167.17325,10842.69347
2017-02-01 07:40:00,9.81,63.06,1.5933085305042167,-2.7806208939370456,-1.9589953886039688,20867.79661,13469.90881,10889.00503
2017-02-01 07:50:00,9.63,63.4,1.5922917535991299,-2.312635428847547,-1.7037485919053417,21203.38983,13750.75988,10970.05025
2017-02-01 08:00:00,9.77,62.73,1.5933085305042167,-0.327116141697188,-0.3243460568233724,21978.30508,14031.61094,11300.0201
2017-02-01 08:10:00,9.8,62.42,1.5931052578132028,1.0057657383017578,1.0013669042292743,22808.13559,14418.23708,11398.43216
2017-02-01 08:20:00,9.89,62.36,1.5926985884298024,2.1126345090356,2.0930978681273213,23442.71186,14928.87538,11311.59799
2017-02-01 08:30:00,9.86,62.83,1.5933085305042167,3.005682604407159,2.968361076757859,23997.9661,15282.67477,11548.94472
2017-02-01 08:40:00,9.64,65.77,1.5933085305042167,3.965563772356176,3.942164162340133,24791.18644,15676.59574,21981.88812165851
2017-02-01 08:50:00,9.07,67.71,1.5935117618838412,4.365643155423357,4.354141431184346,25334.23729,16376.8997,12023.63819
2017-02-01 09:00:00,9.39,67.74,1.5933085305042167,4.90527477843843,4.91338990965742,25724.74576,16599.3921,12434.65327
2017-02-01 09:10:00,9.71,65.44,1.5924951917037884,5.097424424168647,5.11739483066779,26054.23729,17248.63222,13100.38191
2017-02-01 09:10:00,9.71,65.44,1.5924951917037884,5.097424424168647,5.11739483066779,26054.23729,17248.63222,13100.38191
2017-02-01 09:20:00,9.76,65.21,1.5931052578132028,4.987707789452551,5.005957704545144,27543.05085,17854.10334,13505.60804
2017-02-01 09:30:00,9.98,64.97,1.5926985884298024,5.024538199265247,5.034351820713572,27567.45763,17781.15502,13893.46734
2017-02-01 09:40:00,10.36,62.87,1.5924951917037884,5.439816928821736,5.456175451163617,27012.20339,18364.74164,14246.59296
2017-02-01 09:50:00,10.57,61.43,1.5922917535991299,5.5902404332570725,4.719523280136734,27451.52542,18849.84802,13604.0201
2017-02-01 10:00:00,18.74430408187272,61.27,1.5935117618838412,5.827179352800126,4.719277675576353,28378.98305,18908.20669,14570.77387
2017-02-01 10:10:00,10.79,60.2,1.5924951917037884,5.871554250435424,4.719016089190531,29160.0,19280.24316,14107.65829
2017-02-01 10:20:00,10.79,60.03,1.593714951968864,5.919968545402912,4.718759917193935,29977.62712,19360.48632,14952.84422
2017-02-01 10:30:00,11.03,60.37,1.5926985884298024,6.037154673025098,4.718525182198048,30929.49153,19750.75988,15080.20101
2017-02-01 10:40:00,11.06,59.3,1.5931052578132028,6.170238150686251,4.718317969588541,31917.9661,20086.32219,15450.69347
2017-02-01 10:50:00,11.18,60.6,1.5935117618838412,6.273065667993761,4.718220595391541,32381.69492,20407.29483,15676.46231
2017-02-01 11:00:00,11.26,59.43,1.5933085305042167,6.212606095751519,4.718067521495485,32601.35593,20283.28267,15728.56281
2017-02-01 11:10:00,11.29,60.33,1.5931052578132028,6.2972934650407995,4.717939749694067,32930.84746,20389.05775,15641.72864
2017-02-01 11:20:00,11.28,59.93,1.5935117618838412,6.332746626439233,4.717842098148729,33345.76271,20786.62614,15919.59799
2017-02-01 11:30:00,11.39,59.23,1.5929019437940009,6.427943708745316,4.717764352078177,33583.72881,20812.15805,15977.48744
2017-02-01 11:40:00,11.6,57.96,1.5939181007760634,6.439829489531367,4.717738364363977,33949.83051,20877.81155,16249.56784
2017-02-01 11:50:00,18.73763429376794,57.4,1.5931052578132028,6.295450486266293,4.717726896213242,34395.25424,20947.11246,16446.39196
2017-02-01 12:00:00,11.48,54.92,1.275400073219583,6.318607688440676,4.717720286634937,34523.38983,21198.78419,16376.92462
2017-02-01 12:10:00,11.69,54.66,1.5931052578132028,6.341240749355558,4.717717256411532,34517.28814,21413.98176,16469.54774
2017-02-01 12:20:00,12.0,53.16,1.5922917535991299,6.348614378269926,4.717714218939471,34541.69492,21184.19453,16573.74874
2017-02-01 12:30:00,12.04,50.25,1.5926985884298024,6.348264483234865,4.717734268971454,34840.67797,21497.87234,16701.10553
2017-02-01 12:40:00,12.05,49.58,1.5941212083222072,6.35350009728881,4.717713317107378,35298.30508,21140.42553,16926.87437
2017-02-01 12:50:00,12.3,49.68,1.593714951968864,6.366298611662624,4.71771333158634,35188.47458,24292.54030288133,16984.76382
2017-02-01 13:00:00,12.39,47.18,1.5933085305042167,6.365438988124776,4.71771333158634,34865.08475,20928.87538,16926.87437
2017-02-01 13:10:00,12.41,46.24,1.5939181007760634,6.367500844525334,4.717713403981148,34810.16949,20753.79939,17239.47739
